PC4	Gemeente code	Provincie code	Provincie name	Gemeente name
3862	267	25	Gelderland	Nijkerk
3863	267	25	Gelderland	Nijkerk
3864	267	25	Gelderland	Nijkerk
3871	267	25	Gelderland	Nijkerk
3881	273	25	Gelderland	Putten
3882	273	25	Gelderland	Putten
3886	203	25	Gelderland	Barneveld
3888	200	25	Gelderland	Apeldoorn
3891	50	24	Flevoland	Zeewolde
3892	50	24	Flevoland	Zeewolde
3893	50	24	Flevoland	Zeewolde
3894	50	24	Flevoland	Zeewolde
3895	50	24	Flevoland	Zeewolde
3896	50	24	Flevoland	Zeewolde
3897	50	24	Flevoland	Zeewolde
3898	50	24	Flevoland	Zeewolde
3899	50	24	Flevoland	Zeewolde
3901	345	26	Utrecht	Veenendaal
3902	345	26	Utrecht	Veenendaal
3903	345	26	Utrecht	Veenendaal
3904	345	26	Utrecht	Veenendaal
3905	345	26	Utrecht	Veenendaal
3906	345	26	Utrecht	Veenendaal
3907	345	26	Utrecht	Veenendaal
3911	340	26	Utrecht	Rhenen
3912	340	26	Utrecht	Rhenen
3921	340	26	Utrecht	Rhenen
3922	340	26	Utrecht	Rhenen
3925	279	25	Gelderland	Scherpenzeel
3927	339	26	Utrecht	Renswoude
3931	351	26	Utrecht	Woudenberg
3941	1581	26	Utrecht	Utrechtse Heuvelrug
3945	352	26	Utrecht	Wijk bij Duurstede
3947	352	26	Utrecht	Wijk bij Duurstede
3951	1581	26	Utrecht	Utrechtse Heuvelrug
3953	1581	26	Utrecht	Utrechtse Heuvelrug
3956	1581	26	Utrecht	Utrechtse Heuvelrug
3958	1581	26	Utrecht	Utrechtse Heuvelrug
3959	1581	26	Utrecht	Utrechtse Heuvelrug
3961	352	26	Utrecht	Wijk bij Duurstede
3962	352	26	Utrecht	Wijk bij Duurstede
3971	1581	26	Utrecht	Utrechtse Heuvelrug
3972	1581	26	Utrecht	Utrechtse Heuvelrug
3981	312	26	Utrecht	Bunnik
3984	312	26	Utrecht	Bunnik
3985	312	26	Utrecht	Bunnik
3989	1961	26	Utrecht	Vijfheerenlanden
3991	321	26	Utrecht	Houten
3992	321	26	Utrecht	Houten
3993	321	26	Utrecht	Houten
3994	321	26	Utrecht	Houten
3995	321	26	Utrecht	Houten
3997	321	26	Utrecht	Houten
3998	321	26	Utrecht	Houten
3999	321	26	Utrecht	Houten
4001	281	25	Gelderland	Tiel
4002	281	25	Gelderland	Tiel
4003	281	25	Gelderland	Tiel
4004	281	25	Gelderland	Tiel
4005	281	25	Gelderland	Tiel
4006	281	25	Gelderland	Tiel
4007	281	25	Gelderland	Tiel
4011	214	25	Gelderland	Buren
4012	214	25	Gelderland	Buren
4013	281	25	Gelderland	Tiel
4014	281	25	Gelderland	Tiel
4016	214	25	Gelderland	Buren
4017	281	25	Gelderland	Tiel
4021	214	25	Gelderland	Buren
4023	214	25	Gelderland	Buren
4024	214	25	Gelderland	Buren
4031	214	25	Gelderland	Buren
4032	214	25	Gelderland	Buren
4033	214	25	Gelderland	Buren
4041	1740	25	Gelderland	Neder-Betuwe
4043	1740	25	Gelderland	Neder-Betuwe
4051	1740	25	Gelderland	Neder-Betuwe
4053	1740	25	Gelderland	Neder-Betuwe
4054	1740	25	Gelderland	Neder-Betuwe
4061	1960	25	Gelderland	West Betuwe
4062	281	25	Gelderland	Tiel
4063	1960	25	Gelderland	West Betuwe
4064	1960	25	Gelderland	West Betuwe
4101	216	25	Gelderland	Culemborg
4102	216	25	Gelderland	Culemborg
4103	216	25	Gelderland	Culemborg
4104	216	25	Gelderland	Culemborg
4105	216	25	Gelderland	Culemborg
4106	216	25	Gelderland	Culemborg
4107	216	25	Gelderland	Culemborg
4111	214	25	Gelderland	Buren
4112	214	25	Gelderland	Buren
4115	214	25	Gelderland	Buren
4116	214	25	Gelderland	Buren
4117	214	25	Gelderland	Buren
4119	214	25	Gelderland	Buren
4121	1961	26	Utrecht	Vijfheerenlanden
4122	1961	26	Utrecht	Vijfheerenlanden
4124	1961	26	Utrecht	Vijfheerenlanden
4125	1961	26	Utrecht	Vijfheerenlanden
4126	1961	26	Utrecht	Vijfheerenlanden
4128	1961	26	Utrecht	Vijfheerenlanden
4131	1961	26	Utrecht	Vijfheerenlanden
4132	1961	26	Utrecht	Vijfheerenlanden
4133	1961	26	Utrecht	Vijfheerenlanden
4141	1961	26	Utrecht	Vijfheerenlanden
4142	1961	26	Utrecht	Vijfheerenlanden
4143	1961	26	Utrecht	Vijfheerenlanden
4145	1961	26	Utrecht	Vijfheerenlanden
4147	1960	25	Gelderland	West Betuwe
4151	1960	25	Gelderland	West Betuwe
4152	1960	25	Gelderland	West Betuwe
4153	1960	25	Gelderland	West Betuwe
4155	1960	25	Gelderland	West Betuwe
4156	1960	25	Gelderland	West Betuwe
4157	1960	25	Gelderland	West Betuwe
4158	1960	25	Gelderland	West Betuwe
4161	1960	25	Gelderland	West Betuwe
4163	1961	26	Utrecht	Vijfheerenlanden
4171	1960	25	Gelderland	West Betuwe
4174	1960	25	Gelderland	West Betuwe
4175	1960	25	Gelderland	West Betuwe
4176	1960	25	Gelderland	West Betuwe
4181	1960	25	Gelderland	West Betuwe
4182	1960	25	Gelderland	West Betuwe
4184	1960	25	Gelderland	West Betuwe
4185	1960	25	Gelderland	West Betuwe
4191	1960	25	Gelderland	West Betuwe
4194	1960	25	Gelderland	West Betuwe
4196	1960	25	Gelderland	West Betuwe
4197	214	25	Gelderland	Buren
4201	512	28	Zuid-Holland	Gorinchem
4202	512	28	Zuid-Holland	Gorinchem
4203	512	28	Zuid-Holland	Gorinchem
4204	512	28	Zuid-Holland	Gorinchem
4205	512	28	Zuid-Holland	Gorinchem
4206	512	28	Zuid-Holland	Gorinchem
4207	512	28	Zuid-Holland	Gorinchem
4208	512	28	Zuid-Holland	Gorinchem
4209	1978	28	Zuid-Holland	Molenlanden
4211	1960	25	Gelderland	West Betuwe
4212	1960	25	Gelderland	West Betuwe
4213	512	28	Zuid-Holland	Gorinchem
4214	1960	25	Gelderland	West Betuwe
4221	1978	28	Zuid-Holland	Molenlanden
4223	1978	28	Zuid-Holland	Molenlanden
4225	1978	28	Zuid-Holland	Molenlanden
4231	1961	26	Utrecht	Vijfheerenlanden
4233	1961	26	Utrecht	Vijfheerenlanden
4235	1961	26	Utrecht	Vijfheerenlanden
4241	1978	28	Zuid-Holland	Molenlanden
4243	1961	26	Utrecht	Vijfheerenlanden
4245	1961	26	Utrecht	Vijfheerenlanden
4247	1961	26	Utrecht	Vijfheerenlanden
4251	1959	30	Noord-Brabant	Altena
4254	1959	30	Noord-Brabant	Altena
4255	1959	30	Noord-Brabant	Altena
4261	1959	30	Noord-Brabant	Altena
4264	1959	30	Noord-Brabant	Altena
4265	1959	30	Noord-Brabant	Altena
4266	1959	30	Noord-Brabant	Altena
4267	1959	30	Noord-Brabant	Altena
4268	1959	30	Noord-Brabant	Altena
4269	1959	30	Noord-Brabant	Altena
4271	1959	30	Noord-Brabant	Altena
4273	1959	30	Noord-Brabant	Altena
4281	1959	30	Noord-Brabant	Altena
4283	1959	30	Noord-Brabant	Altena
4284	1959	30	Noord-Brabant	Altena
4285	1959	30	Noord-Brabant	Altena
4286	1959	30	Noord-Brabant	Altena
4287	1959	30	Noord-Brabant	Altena
4288	1959	30	Noord-Brabant	Altena
4301	1676	29	Zeeland	Schouwen-Duiveland
4302	1676	29	Zeeland	Schouwen-Duiveland
4303	1676	29	Zeeland	Schouwen-Duiveland
4305	1676	29	Zeeland	Schouwen-Duiveland
4306	1676	29	Zeeland	Schouwen-Duiveland
4307	1676	29	Zeeland	Schouwen-Duiveland
4308	1676	29	Zeeland	Schouwen-Duiveland
4311	1676	29	Zeeland	Schouwen-Duiveland
4315	1676	29	Zeeland	Schouwen-Duiveland
4316	1676	29	Zeeland	Schouwen-Duiveland
4317	1676	29	Zeeland	Schouwen-Duiveland
4318	1676	29	Zeeland	Schouwen-Duiveland
4321	1676	29	Zeeland	Schouwen-Duiveland
4322	1676	29	Zeeland	Schouwen-Duiveland
4323	1676	29	Zeeland	Schouwen-Duiveland
4325	1676	29	Zeeland	Schouwen-Duiveland
4326	1676	29	Zeeland	Schouwen-Duiveland
4327	1676	29	Zeeland	Schouwen-Duiveland
4328	1676	29	Zeeland	Schouwen-Duiveland
4331	687	29	Zeeland	Middelburg
4332	687	29	Zeeland	Middelburg
4333	687	29	Zeeland	Middelburg
4334	687	29	Zeeland	Middelburg
4335	687	29	Zeeland	Middelburg
4336	687	29	Zeeland	Middelburg
4337	687	29	Zeeland	Middelburg
4338	687	29	Zeeland	Middelburg
4339	687	29	Zeeland	Middelburg
4341	687	29	Zeeland	Middelburg
4351	717	29	Zeeland	Veere
4352	717	29	Zeeland	Veere
4353	717	29	Zeeland	Veere
4354	717	29	Zeeland	Veere
4356	717	29	Zeeland	Veere
4357	717	29	Zeeland	Veere
4361	717	29	Zeeland	Veere
4363	717	29	Zeeland	Veere
4364	717	29	Zeeland	Veere
4365	717	29	Zeeland	Veere
4371	717	29	Zeeland	Veere
4373	717	29	Zeeland	Veere
4374	717	29	Zeeland	Veere
4381	718	29	Zeeland	Vlissingen
4382	718	29	Zeeland	Vlissingen
4383	718	29	Zeeland	Vlissingen
4384	718	29	Zeeland	Vlissingen
4385	718	29	Zeeland	Vlissingen
4386	718	29	Zeeland	Vlissingen
4387	718	29	Zeeland	Vlissingen
4388	718	29	Zeeland	Vlissingen
4389	718	29	Zeeland	Vlissingen
4401	703	29	Zeeland	Reimerswaal
4411	703	29	Zeeland	Reimerswaal
4413	703	29	Zeeland	Reimerswaal
4414	703	29	Zeeland	Reimerswaal
4415	703	29	Zeeland	Reimerswaal
4416	703	29	Zeeland	Reimerswaal
4417	703	29	Zeeland	Reimerswaal
4421	678	29	Zeeland	Kapelle
4423	678	29	Zeeland	Kapelle
4424	678	29	Zeeland	Kapelle
4431	654	29	Zeeland	Borsele
4433	654	29	Zeeland	Borsele
4434	654	29	Zeeland	Borsele
4435	654	29	Zeeland	Borsele
4436	654	29	Zeeland	Borsele
4437	654	29	Zeeland	Borsele
4438	654	29	Zeeland	Borsele
4441	654	29	Zeeland	Borsele
4443	654	29	Zeeland	Borsele
4444	654	29	Zeeland	Borsele
4451	654	29	Zeeland	Borsele
4453	654	29	Zeeland	Borsele
4454	654	29	Zeeland	Borsele
4455	654	29	Zeeland	Borsele
4456	654	29	Zeeland	Borsele
4458	664	29	Zeeland	Goes
4461	664	29	Zeeland	Goes
4462	664	29	Zeeland	Goes
4463	664	29	Zeeland	Goes
4464	664	29	Zeeland	Goes
4465	664	29	Zeeland	Goes
4471	664	29	Zeeland	Goes
4472	664	29	Zeeland	Goes
4474	664	29	Zeeland	Goes
4475	664	29	Zeeland	Goes
4481	664	29	Zeeland	Goes
4482	678	29	Zeeland	Kapelle
4484	1695	29	Zeeland	Noord-Beveland
4485	1695	29	Zeeland	Noord-Beveland
4486	1695	29	Zeeland	Noord-Beveland
4491	1695	29	Zeeland	Noord-Beveland
4493	1695	29	Zeeland	Noord-Beveland
4494	1695	29	Zeeland	Noord-Beveland
4501	1714	29	Zeeland	Sluis
4503	1714	29	Zeeland	Sluis
4504	1714	29	Zeeland	Sluis
4505	1714	29	Zeeland	Sluis
4506	1714	29	Zeeland	Sluis
4507	1714	29	Zeeland	Sluis
4508	1714	29	Zeeland	Sluis
4511	1714	29	Zeeland	Sluis
4513	1714	29	Zeeland	Sluis
4515	1714	29	Zeeland	Sluis
4521	715	29	Zeeland	Terneuzen
4522	715	29	Zeeland	Terneuzen
4524	1714	29	Zeeland	Sluis
4525	1714	29	Zeeland	Sluis
4527	1714	29	Zeeland	Sluis
4528	1714	29	Zeeland	Sluis
4529	1714	29	Zeeland	Sluis
4531	715	29	Zeeland	Terneuzen
4532	715	29	Zeeland	Terneuzen
4533	715	29	Zeeland	Terneuzen
4535	715	29	Zeeland	Terneuzen
4536	715	29	Zeeland	Terneuzen
4537	715	29	Zeeland	Terneuzen
4538	715	29	Zeeland	Terneuzen
4539	715	29	Zeeland	Terneuzen
4541	715	29	Zeeland	Terneuzen
4542	715	29	Zeeland	Terneuzen
4543	715	29	Zeeland	Terneuzen
4551	715	29	Zeeland	Terneuzen
4553	715	29	Zeeland	Terneuzen
4554	715	29	Zeeland	Terneuzen
4561	677	29	Zeeland	Hulst
4562	677	29	Zeeland	Hulst
4564	677	29	Zeeland	Hulst
4565	677	29	Zeeland	Hulst
4566	677	29	Zeeland	Hulst
4567	677	29	Zeeland	Hulst
4568	677	29	Zeeland	Hulst
4569	677	29	Zeeland	Hulst
4571	715	29	Zeeland	Terneuzen
4574	715	29	Zeeland	Terneuzen
4575	715	29	Zeeland	Terneuzen
4576	715	29	Zeeland	Terneuzen
4581	677	29	Zeeland	Hulst
4583	677	29	Zeeland	Hulst
4584	677	29	Zeeland	Hulst
4585	677	29	Zeeland	Hulst
4586	677	29	Zeeland	Hulst
4587	677	29	Zeeland	Hulst
4588	677	29	Zeeland	Hulst
4589	677	29	Zeeland	Hulst
4611	748	30	Noord-Brabant	Bergen op Zoom
4612	748	30	Noord-Brabant	Bergen op Zoom
4613	748	30	Noord-Brabant	Bergen op Zoom
4614	748	30	Noord-Brabant	Bergen op Zoom
4615	748	30	Noord-Brabant	Bergen op Zoom
4616	748	30	Noord-Brabant	Bergen op Zoom
4617	748	30	Noord-Brabant	Bergen op Zoom
4621	748	30	Noord-Brabant	Bergen op Zoom
4622	748	30	Noord-Brabant	Bergen op Zoom
4623	748	30	Noord-Brabant	Bergen op Zoom
4624	748	30	Noord-Brabant	Bergen op Zoom
4625	748	30	Noord-Brabant	Bergen op Zoom
4631	873	30	Noord-Brabant	Woensdrecht
4634	873	30	Noord-Brabant	Woensdrecht
4635	873	30	Noord-Brabant	Woensdrecht
4641	873	30	Noord-Brabant	Woensdrecht
4645	873	30	Noord-Brabant	Woensdrecht
4651	851	30	Noord-Brabant	Steenbergen
4652	851	30	Noord-Brabant	Steenbergen
4655	851	30	Noord-Brabant	Steenbergen
4661	748	30	Noord-Brabant	Bergen op Zoom
4664	748	30	Noord-Brabant	Bergen op Zoom
4671	851	30	Noord-Brabant	Steenbergen
4675	716	29	Zeeland	Tholen
4681	851	30	Noord-Brabant	Steenbergen
4691	716	29	Zeeland	Tholen
4693	716	29	Zeeland	Tholen
4694	716	29	Zeeland	Tholen
4695	716	29	Zeeland	Tholen
4696	716	29	Zeeland	Tholen
4697	716	29	Zeeland	Tholen
4698	716	29	Zeeland	Tholen
4701	1674	30	Noord-Brabant	Roosendaal
4702	1674	30	Noord-Brabant	Roosendaal
4703	1674	30	Noord-Brabant	Roosendaal
4704	1674	30	Noord-Brabant	Roosendaal
4705	1674	30	Noord-Brabant	Roosendaal
4706	1674	30	Noord-Brabant	Roosendaal
4707	1674	30	Noord-Brabant	Roosendaal
4708	1674	30	Noord-Brabant	Roosendaal
4709	1674	30	Noord-Brabant	Roosendaal
4711	840	30	Noord-Brabant	Rucphen
4714	840	30	Noord-Brabant	Rucphen
4715	840	30	Noord-Brabant	Rucphen
4721	840	30	Noord-Brabant	Rucphen
4722	840	30	Noord-Brabant	Rucphen
4724	1674	30	Noord-Brabant	Roosendaal
4725	1674	30	Noord-Brabant	Roosendaal
4726	1674	30	Noord-Brabant	Roosendaal
4727	1674	30	Noord-Brabant	Roosendaal
4731	1655	30	Noord-Brabant	Halderberge
4735	840	30	Noord-Brabant	Rucphen
4741	1655	30	Noord-Brabant	Halderberge
4744	1655	30	Noord-Brabant	Halderberge
4751	1655	30	Noord-Brabant	Halderberge
4754	1655	30	Noord-Brabant	Halderberge
4756	851	30	Noord-Brabant	Steenbergen
4758	1709	30	Noord-Brabant	Moerdijk
4759	1709	30	Noord-Brabant	Moerdijk
4761	1709	30	Noord-Brabant	Moerdijk
4762	1709	30	Noord-Brabant	Moerdijk
4765	1709	30	Noord-Brabant	Moerdijk
4766	1719	30	Noord-Brabant	Drimmelen
4771	1709	30	Noord-Brabant	Moerdijk
4772	1709	30	Noord-Brabant	Moerdijk
4781	1709	30	Noord-Brabant	Moerdijk
4782	1709	30	Noord-Brabant	Moerdijk
4791	1709	30	Noord-Brabant	Moerdijk
4793	1709	30	Noord-Brabant	Moerdijk
4794	1709	30	Noord-Brabant	Moerdijk
4796	1709	30	Noord-Brabant	Moerdijk
4797	1709	30	Noord-Brabant	Moerdijk
4811	758	30	Noord-Brabant	Breda
4812	758	30	Noord-Brabant	Breda
4813	758	30	Noord-Brabant	Breda
4814	758	30	Noord-Brabant	Breda
4815	758	30	Noord-Brabant	Breda
4816	758	30	Noord-Brabant	Breda
4817	758	30	Noord-Brabant	Breda
4818	758	30	Noord-Brabant	Breda
4819	758	30	Noord-Brabant	Breda
4822	758	30	Noord-Brabant	Breda
4823	758	30	Noord-Brabant	Breda
4824	758	30	Noord-Brabant	Breda
4825	758	30	Noord-Brabant	Breda
4826	758	30	Noord-Brabant	Breda
4827	758	30	Noord-Brabant	Breda
4834	758	30	Noord-Brabant	Breda
4835	758	30	Noord-Brabant	Breda
4836	758	30	Noord-Brabant	Breda
4837	758	30	Noord-Brabant	Breda
4838	758	30	Noord-Brabant	Breda
4839	758	30	Noord-Brabant	Breda
4841	758	30	Noord-Brabant	Breda
4844	1719	30	Noord-Brabant	Drimmelen
4845	1719	30	Noord-Brabant	Drimmelen
4847	758	30	Noord-Brabant	Breda
4849	826	30	Noord-Brabant	Oosterhout
4851	758	30	Noord-Brabant	Breda
4854	758	30	Noord-Brabant	Breda
4855	1723	30	Noord-Brabant	Alphen-Chaam
4856	1723	30	Noord-Brabant	Alphen-Chaam
4858	1723	30	Noord-Brabant	Alphen-Chaam
4859	1723	30	Noord-Brabant	Alphen-Chaam
4861	1723	30	Noord-Brabant	Alphen-Chaam
4871	777	30	Noord-Brabant	Etten-Leur
4872	777	30	Noord-Brabant	Etten-Leur
4873	777	30	Noord-Brabant	Etten-Leur
4874	777	30	Noord-Brabant	Etten-Leur
4875	777	30	Noord-Brabant	Etten-Leur
4876	777	30	Noord-Brabant	Etten-Leur
4877	777	30	Noord-Brabant	Etten-Leur
4878	777	30	Noord-Brabant	Etten-Leur
4879	777	30	Noord-Brabant	Etten-Leur
4881	879	30	Noord-Brabant	Zundert
4882	879	30	Noord-Brabant	Zundert
4884	879	30	Noord-Brabant	Zundert
4885	879	30	Noord-Brabant	Zundert
4891	879	30	Noord-Brabant	Zundert
4901	826	30	Noord-Brabant	Oosterhout
4902	826	30	Noord-Brabant	Oosterhout
4903	826	30	Noord-Brabant	Oosterhout
4904	826	30	Noord-Brabant	Oosterhout
4905	826	30	Noord-Brabant	Oosterhout
4906	826	30	Noord-Brabant	Oosterhout
4907	826	30	Noord-Brabant	Oosterhout
4908	826	30	Noord-Brabant	Oosterhout
4909	826	30	Noord-Brabant	Oosterhout
4911	826	30	Noord-Brabant	Oosterhout
4921	1719	30	Noord-Brabant	Drimmelen
4924	1719	30	Noord-Brabant	Drimmelen
4926	1719	30	Noord-Brabant	Drimmelen
4927	1719	30	Noord-Brabant	Drimmelen
4931	779	30	Noord-Brabant	Geertruidenberg
4941	779	30	Noord-Brabant	Geertruidenberg
4942	779	30	Noord-Brabant	Geertruidenberg
4944	779	30	Noord-Brabant	Geertruidenberg
5011	855	30	Noord-Brabant	Tilburg
5012	855	30	Noord-Brabant	Tilburg
5013	855	30	Noord-Brabant	Tilburg
5014	855	30	Noord-Brabant	Tilburg
5015	855	30	Noord-Brabant	Tilburg
5017	855	30	Noord-Brabant	Tilburg
5018	855	30	Noord-Brabant	Tilburg
5021	855	30	Noord-Brabant	Tilburg
5022	855	30	Noord-Brabant	Tilburg
5025	855	30	Noord-Brabant	Tilburg
5026	855	30	Noord-Brabant	Tilburg
5028	798	30	Noord-Brabant	Hilvarenbeek
5032	855	30	Noord-Brabant	Tilburg
5035	855	30	Noord-Brabant	Tilburg
5036	855	30	Noord-Brabant	Tilburg
5037	855	30	Noord-Brabant	Tilburg
5038	855	30	Noord-Brabant	Tilburg
5041	855	30	Noord-Brabant	Tilburg
5042	855	30	Noord-Brabant	Tilburg
5043	855	30	Noord-Brabant	Tilburg
5044	855	30	Noord-Brabant	Tilburg
5045	855	30	Noord-Brabant	Tilburg
5046	855	30	Noord-Brabant	Tilburg
5047	855	30	Noord-Brabant	Tilburg
5048	855	30	Noord-Brabant	Tilburg
5049	855	30	Noord-Brabant	Tilburg
5051	785	30	Noord-Brabant	Goirle
5052	785	30	Noord-Brabant	Goirle
5053	785	30	Noord-Brabant	Goirle
5056	855	30	Noord-Brabant	Tilburg
5057	855	30	Noord-Brabant	Tilburg
5059	824	30	Noord-Brabant	Oisterwijk
5061	824	30	Noord-Brabant	Oisterwijk
5062	824	30	Noord-Brabant	Oisterwijk
5063	824	30	Noord-Brabant	Oisterwijk
5066	824	30	Noord-Brabant	Oisterwijk
5071	855	30	Noord-Brabant	Tilburg
5074	788			
5076	788			
5081	798	30	Noord-Brabant	Hilvarenbeek
5084	798	30	Noord-Brabant	Hilvarenbeek
5085	798	30	Noord-Brabant	Hilvarenbeek
5087	798	30	Noord-Brabant	Hilvarenbeek
5089	798	30	Noord-Brabant	Hilvarenbeek
5091	823	30	Noord-Brabant	Oirschot
5094	1667	30	Noord-Brabant	Reusel-De Mierden
5095	1667	30	Noord-Brabant	Reusel-De Mierden
5096	1667	30	Noord-Brabant	Reusel-De Mierden
5101	766	30	Noord-Brabant	Dongen
5102	766	30	Noord-Brabant	Dongen
5103	766	30	Noord-Brabant	Dongen
5104	766	30	Noord-Brabant	Dongen
5105	766	30	Noord-Brabant	Dongen
5106	766	30	Noord-Brabant	Dongen
5107	766	30	Noord-Brabant	Dongen
5109	766	30	Noord-Brabant	Dongen
5111	744	30	Noord-Brabant	Baarle-Nassau
5113	744	30	Noord-Brabant	Baarle-Nassau
5114	744	30	Noord-Brabant	Baarle-Nassau
5121	784	30	Noord-Brabant	Gilze en Rijen
5122	784	30	Noord-Brabant	Gilze en Rijen
5124	784	30	Noord-Brabant	Gilze en Rijen
5125	784	30	Noord-Brabant	Gilze en Rijen
5126	784	30	Noord-Brabant	Gilze en Rijen
5131	1723	30	Noord-Brabant	Alphen-Chaam
5133	785	30	Noord-Brabant	Goirle
5141	867	30	Noord-Brabant	Waalwijk
5142	867	30	Noord-Brabant	Waalwijk
5143	867	30	Noord-Brabant	Waalwijk
5144	867	30	Noord-Brabant	Waalwijk
5145	867	30	Noord-Brabant	Waalwijk
5146	867	30	Noord-Brabant	Waalwijk
5151	797	30	Noord-Brabant	Heusden
5152	797	30	Noord-Brabant	Heusden
5154	797	30	Noord-Brabant	Heusden
5156	797	30	Noord-Brabant	Heusden
5157	797	30	Noord-Brabant	Heusden
5158	797	30	Noord-Brabant	Heusden
5161	867	30	Noord-Brabant	Waalwijk
5165	867	30	Noord-Brabant	Waalwijk
5171	809	30	Noord-Brabant	Loon op Zand
5172	809	30	Noord-Brabant	Loon op Zand
5175	809	30	Noord-Brabant	Loon op Zand
5176	809	30	Noord-Brabant	Loon op Zand
5211	796	30	Noord-Brabant	's-Hertogenbosch
5212	796	30	Noord-Brabant	's-Hertogenbosch
5213	796	30	Noord-Brabant	's-Hertogenbosch
5215	796	30	Noord-Brabant	's-Hertogenbosch
5216	796	30	Noord-Brabant	's-Hertogenbosch
5221	796	30	Noord-Brabant	's-Hertogenbosch
5222	796	30	Noord-Brabant	's-Hertogenbosch
5223	796	30	Noord-Brabant	's-Hertogenbosch
5224	796	30	Noord-Brabant	's-Hertogenbosch
5231	796	30	Noord-Brabant	's-Hertogenbosch
5232	796	30	Noord-Brabant	's-Hertogenbosch
5233	796	30	Noord-Brabant	's-Hertogenbosch
5234	796	30	Noord-Brabant	's-Hertogenbosch
5235	796	30	Noord-Brabant	's-Hertogenbosch
5236	796	30	Noord-Brabant	's-Hertogenbosch
5237	796	30	Noord-Brabant	's-Hertogenbosch
5241	796	30	Noord-Brabant	's-Hertogenbosch
5242	796	30	Noord-Brabant	's-Hertogenbosch
5243	796	30	Noord-Brabant	's-Hertogenbosch
5244	796	30	Noord-Brabant	's-Hertogenbosch
5245	796	30	Noord-Brabant	's-Hertogenbosch
5246	796	30	Noord-Brabant	's-Hertogenbosch
5247	796	30	Noord-Brabant	's-Hertogenbosch
5248	796	30	Noord-Brabant	's-Hertogenbosch
5249	796	30	Noord-Brabant	's-Hertogenbosch
5251	797	30	Noord-Brabant	Heusden
5252	797	30	Noord-Brabant	Heusden
5253	797	30	Noord-Brabant	Heusden
5254	797	30	Noord-Brabant	Heusden
5255	797	30	Noord-Brabant	Heusden
5256	797	30	Noord-Brabant	Heusden
5257	797	30	Noord-Brabant	Heusden
5258	845	30	Noord-Brabant	Sint-Michielsgestel
5261	865	30	Noord-Brabant	Vught
5262	865	30	Noord-Brabant	Vught
5263	865	30	Noord-Brabant	Vught
5264	865	30	Noord-Brabant	Vught
5266	865	30	Noord-Brabant	Vught
5268	788			
5271	845	30	Noord-Brabant	Sint-Michielsgestel
5272	845	30	Noord-Brabant	Sint-Michielsgestel
5275	845	30	Noord-Brabant	Sint-Michielsgestel
5281	757	30	Noord-Brabant	Boxtel
5282	757	30	Noord-Brabant	Boxtel
5283	845	30	Noord-Brabant	Sint-Michielsgestel
5291	845	30	Noord-Brabant	Sint-Michielsgestel
5292	845	30	Noord-Brabant	Sint-Michielsgestel
5293	845	30	Noord-Brabant	Sint-Michielsgestel
5294	845	30	Noord-Brabant	Sint-Michielsgestel
5296	788			
5298	757	30	Noord-Brabant	Boxtel
5301	297	25	Gelderland	Zaltbommel
5302	297	25	Gelderland	Zaltbommel
5305	297	25	Gelderland	Zaltbommel
5306	297	25	Gelderland	Zaltbommel
5307	297	25	Gelderland	Zaltbommel
5308	297	25	Gelderland	Zaltbommel
5311	297	25	Gelderland	Zaltbommel
5313	297	25	Gelderland	Zaltbommel
5314	297	25	Gelderland	Zaltbommel
5315	297	25	Gelderland	Zaltbommel
5316	297	25	Gelderland	Zaltbommel
5317	297	25	Gelderland	Zaltbommel
5318	297	25	Gelderland	Zaltbommel
5321	263	25	Gelderland	Maasdriel
5324	263	25	Gelderland	Maasdriel
5325	263	25	Gelderland	Maasdriel
5327	263	25	Gelderland	Maasdriel
5328	263	25	Gelderland	Maasdriel
5331	263	25	Gelderland	Maasdriel
5333	263	25	Gelderland	Maasdriel
5334	263	25	Gelderland	Maasdriel
5335	263	25	Gelderland	Maasdriel
5341	828	30	Noord-Brabant	Oss
5342	828	30	Noord-Brabant	Oss
5343	828	30	Noord-Brabant	Oss
5344	828	30	Noord-Brabant	Oss
5345	828	30	Noord-Brabant	Oss
5346	828	30	Noord-Brabant	Oss
5347	828	30	Noord-Brabant	Oss
5348	828	30	Noord-Brabant	Oss
5349	828	30	Noord-Brabant	Oss
5351	828	30	Noord-Brabant	Oss
5352	828	30	Noord-Brabant	Oss
5353	828	30	Noord-Brabant	Oss
5354	828	30	Noord-Brabant	Oss
5355	828	30	Noord-Brabant	Oss
5356	828	30	Noord-Brabant	Oss
5357	828	30	Noord-Brabant	Oss
5358	828	30	Noord-Brabant	Oss
5359	828	30	Noord-Brabant	Oss
5361	786	30	Noord-Brabant	Grave
5363	786	30	Noord-Brabant	Grave
5364	786	30	Noord-Brabant	Grave
5366	828	30	Noord-Brabant	Oss
5367	828	30	Noord-Brabant	Oss
5368	828	30	Noord-Brabant	Oss
5371	828	30	Noord-Brabant	Oss
5373	828	30	Noord-Brabant	Oss
5374	1685	30	Noord-Brabant	Landerd
5375	1685	30	Noord-Brabant	Landerd
5381	796	30	Noord-Brabant	's-Hertogenbosch
5382	796	30	Noord-Brabant	's-Hertogenbosch
5383	796	30	Noord-Brabant	's-Hertogenbosch
5384	1721	30	Noord-Brabant	Bernheze
5386	828	30	Noord-Brabant	Oss
